[2021-06-14 17:07:31] main.CRITICAL: Warning: file_put_contents(/usr/heqg/magento/magento/var/cache//mage-tags/mage---e5b_REFLECTION): failed to open stream: Permission denied in /usr/heqg/magento/magento/vendor/colinmollenhour/cache-backend-file/File.php on line 691 {"exception":"[object] (Exception(code: 0): Warning: file_put_contents(/usr/heqg/magento/magento/var/cache//mage-tags/mage---e5b_REFLECTION): failed to open stream: Permission denied in /usr/heqg/magento/magento/vendor/colinmollenhour/cache-backend-file/File.php on line 691 at /usr/heqg/magento/magento/vendor/magento/framework/App/ErrorHandler.php:61)"} []
[2021-06-14 17:07:35] main.CRITICAL: Warning: file_put_contents(/usr/heqg/magento/magento/var/cache//mage-tags/mage---e5b_REFLECTION): failed to open stream: Permission denied in /usr/heqg/magento/magento/vendor/colinmollenhour/cache-backend-file/File.php on line 691 {"exception":"[object] (Exception(code: 0): Warning: file_put_contents(/usr/heqg/magento/magento/var/cache//mage-tags/mage---e5b_REFLECTION): failed to open stream: Permission denied in /usr/heqg/magento/magento/vendor/colinmollenhour/cache-backend-file/File.php on line 691 at /usr/heqg/magento/magento/vendor/magento/framework/App/ErrorHandler.php:61)"} []
[2021-06-14 17:07:44] main.CRITICAL: Warning: file_put_contents(/usr/heqg/magento/magento/var/cache//mage-tags/mage---e5b_REFLECTION): failed to open stream: Permission denied in /usr/heqg/magento/magento/vendor/colinmollenhour/cache-backend-file/File.php on line 691 {"exception":"[object] (Exception(code: 0): Warning: file_put_contents(/usr/heqg/magento/magento/var/cache//mage-tags/mage---e5b_REFLECTION): failed to open stream: Permission denied in /usr/heqg/magento/magento/vendor/colinmollenhour/cache-backend-file/File.php on line 691 at /usr/heqg/magento/magento/vendor/magento/framework/App/ErrorHandler.php:61)"} []
[2021-06-14 17:11:01] main.CRITICAL: Unable to send mail: Unknown error {"exception":"[object] (Magento\\Framework\\Exception\\MailException(code: 0): Unable to send mail: Unknown error at /usr/heqg/magento/magento/vendor/magento/module-email/Model/Transport.php:103, Laminas\\Mail\\Transport\\Exception\\RuntimeException(code: 0): Unable to send mail: Unknown error at /usr/heqg/magento/magento/vendor/laminas/laminas-mail/src/Transport/Sendmail.php:304)"} []
[2021-06-16 10:18:56] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-16 17:50:05] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-17 05:33:48] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-17 23:04:35] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"369bd694dfeae9999e8334fd0e211d54a7e789365d65e47c58e3e173bde2b406","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-18 00:35:14] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-18 05:11:50] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"75f4ee2f98c445a11483ce69c004e649153c5cff2014b2f10d83e8ce735dad17","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-19 00:28:20] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"fccc423950d2ef9d93296341d64fecce4b67645fdd09e10b1e342fa2013e6d67","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-19 04:24:35] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"e7bc2cbb562ba0c315ea6c40c0f47b439660b52d0bceef29b2bdf10b778af42f","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-19 10:55:38] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"3213b00888fb4d688e3878cef446230badbd667dde0d12de9483f1eb6c10d5d1","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-19 12:06:09] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-19 15:31:54] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-20 00:47:02] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-20 04:31:15] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"02a9f6657fd82d5bd61d8d70038862772b6030dd1a6f916e92b7c3710183cc54","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-20 04:55:31] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"369bd694dfeae9999e8334fd0e211d54a7e789365d65e47c58e3e173bde2b406","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-21 01:55:18] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-22 04:07:59] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"19b8ea24f541fa18325e52bc3532c193e8ede32cf1b8a51bf7312cea5d5308a0","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-22 23:00:07] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-23 10:06:44] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-23 12:12:03] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"bf66e9c95ffe432d39b6f714098623a9e6596e2e0db67be6cdf18f2c8f7387b1","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-23 15:29:53] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-23 18:11:28] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-24 02:31:06] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-24 05:34:17] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"38e7bf489c3376bbbe2c998ebda112716fb96beff1859c91f3c61396333a6882","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-24 14:06:40] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-24 17:14:53] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-24 21:20:52] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"0b5073948d7878e8d3944882f9966918fb9a8f165b678a38cf5b047bd693048d","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-25 05:10:17] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-25 06:50:37] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"26c538a7d28e3abcb1b08d87343aed52916be5fb4f1c93bd273b07e228a45bea","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-25 15:06:41] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"0b5073948d7878e8d3944882f9966918fb9a8f165b678a38cf5b047bd693048d","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-25 21:10:20] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"909649e553bc4ca1fcbf057dd435a7878c8d64a3fb0b1fd8631e379d51a96128","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-06-26 01:23:04] main.CRITICAL: URI is not valid and cannot be converted into a string {"report_id":"38e7bf489c3376bbbe2c998ebda112716fb96beff1859c91f3c61396333a6882","exception":"[object] (Laminas\\Uri\\Exception\\InvalidUriException(code: 0): URI is not valid and cannot be converted into a string at /usr/heqg/magento/magento/vendor/laminas/laminas-uri/src/Uri.php:389)"} []
[2021-07-03 03:02:07] main.CRITICAL: Unable to send mail: Unknown error {"exception":"[object] (Magento\\Framework\\Exception\\MailException(code: 0): Unable to send mail: Unknown error at /usr/heqg/magento/magento/vendor/magento/module-email/Model/Transport.php:103, Laminas\\Mail\\Transport\\Exception\\RuntimeException(code: 0): Unable to send mail: Unknown error at /usr/heqg/magento/magento/vendor/laminas/laminas-mail/src/Transport/Sendmail.php:304)"} []
[2021-07-03 03:02:13] main.CRITICAL: Unable to send mail: Unknown error {"exception":"[object] (Magento\\Framework\\Exception\\MailException(code: 0): Unable to send mail: Unknown error at /usr/heqg/magento/magento/vendor/magento/module-email/Model/Transport.php:103, Laminas\\Mail\\Transport\\Exception\\RuntimeException(code: 0): Unable to send mail: Unknown error at /usr/heqg/magento/magento/vendor/laminas/laminas-mail/src/Transport/Sendmail.php:304)"} []
[2021-07-06 06:19:16] main.CRITICAL: Cannot resize image "/usr/heqg/magento/magento/pub/media/catalog/product/t/e/test.jpg.tmp" - original image not found {"exception":"[object] (Magento\\Framework\\Exception\\NotFoundException(code: 0): Cannot resize image \"/usr/heqg/magento/magento/pub/media/catalog/product/t/e/test.jpg.tmp\" - original image not found at /usr/heqg/magento/magento/vendor/magento/module-media-storage/Service/ImageResize.php:163)"} []
[2021-07-06 09:02:46] main.CRITICAL: Unable to send mail: Unknown error {"exception":"[object] (Magento\\Framework\\Exception\\MailException(code: 0): Unable to send mail: Unknown error at /usr/heqg/magento/magento/vendor/magento/module-email/Model/Transport.php:103, Laminas\\Mail\\Transport\\Exception\\RuntimeException(code: 0): Unable to send mail: Unknown error at /usr/heqg/magento/magento/vendor/laminas/laminas-mail/src/Transport/Sendmail.php:304)"} []
[2021-07-06 10:11:52] main.CRITICAL: An exception occurred on 'sales_model_service_quote_submit_failure' event: Could not ping search engine: No alive nodes found in your cluster {"exception":"[object] (Exception(code: 0): An exception occurred on 'sales_model_service_quote_submit_failure' event: Could not ping search engine: No alive nodes found in your cluster at /usr/heqg/magento/magento/vendor/magento/module-quote/Model/QuoteManagement.php:706, Magento\\Framework\\Exception\\LocalizedException(code: 0): Could not ping search engine: No alive nodes found in your cluster at /usr/heqg/magento/magento/vendor/magento/module-elasticsearch/Model/Adapter/Elasticsearch.php:173)"} []
[2021-07-12 17:09:15] main.CRITICAL: {"error":{"root_cause":[{"type":"illegal_argument_exception","reason":"no mapping found for field [is_featured_value]"}],"type":"search_phase_execution_exception","reason":"all shards failed","phase":"query","grouped":true,"failed_shards":[{"shard":0,"index":"magento2_product_2_v2","node":"-R2Z5wx1SnaqJadlJlUGHA","reason":{"type":"illegal_argument_exception","reason":"no mapping found for field [is_featured_value]"}}],"caused_by":{"type":"illegal_argument_exception","reason":"no mapping found for field [is_featured_value]","caused_by":{"type":"illegal_argument_exception","reason":"no mapping found for field [is_featured_value]"}}},"status":400} {"exception":"[object] (Elasticsearch\\Common\\Exceptions\\BadRequest400Exception(code: 400): {\"error\":{\"root_cause\":[{\"type\":\"illegal_argument_exception\",\"reason\":\"no mapping found for field [is_featured_value]\"}],\"type\":\"search_phase_execution_exception\",\"reason\":\"all shards failed\",\"phase\":\"query\",\"grouped\":true,\"failed_shards\":[{\"shard\":0,\"index\":\"magento2_product_2_v2\",\"node\":\"-R2Z5wx1SnaqJadlJlUGHA\",\"reason\":{\"type\":\"illegal_argument_exception\",\"reason\":\"no mapping found for field [is_featured_value]\"}}],\"caused_by\":{\"type\":\"illegal_argument_exception\",\"reason\":\"no mapping found for field [is_featured_value]\",\"caused_by\":{\"type\":\"illegal_argument_exception\",\"reason\":\"no mapping found for field [is_featured_value]\"}}},\"status\":400} at /usr/heqg/magento/magento/vendor/elasticsearch/elasticsearch/src/Elasticsearch/Connections/Connection.php:632)"} []
